id,name,host_id,host_name,neighbourhood,neighbourhood_group,city,room_type,price,usd,number_of_reviews,calculated_host_listings_count,availability_365,tipo disponibilidad,tipo host
33839874,Akabane /Free WIFI / 13min Akabane stiation #202,253559407,Eri,Kita Ku,"",Tokyo,Entire home/apt,¥7532,"$50,46",2,14,-1,'-,Profesional
33840105,Akabane /Free WIFI / 13min Akabane stiation #203,253559407,Eri,Kita Ku,"",Tokyo,Entire home/apt,¥7532,"$50,46",2,14,-1,'-,Profesional
33840185,Akabane /Free WIFI / 13min Akabane stiation #301,253559407,Eri,Kita Ku,"",Tokyo,Entire home/apt,¥9039,"$60,56",3,14,-1,'-,Profesional
33840290,Akabane /Free WIFI / 13min Akabane stiation #302,253559407,Eri,Kita Ku,"",Tokyo,Entire home/apt,¥10007,"$67,05",1,14,-1,'-,Profesional
33840447,6min Akabane stiation/Free wifi/max 5 guests #101,253559407,Eri,Kita Ku,"",Tokyo,Entire home/apt,¥10007,"$67,05",3,14,-1,'-,Profesional
33840697,6min Akabane stiation/Free wifi/max 5 guests #102,253559407,Eri,Kita Ku,"",Tokyo,Entire home/apt,¥10007,"$67,05",6,14,-1,'-,Profesional
33841075,6min Akabane stiation/Free wifi/max 6 guests #202,253559407,Eri,Kita Ku,"",Tokyo,Entire home/apt,¥12051,"$80,74",3,14,-1,'-,Profesional
33841351,6min Akabane stiation/Free wifi/max 5 guests #201,253559407,Eri,Kita Ku,"",Tokyo,Entire home/apt,¥10007,"$67,05",5,14,-1,'-,Profesional
33841458,6min Akabane stiation/Free wifi/max 6 guests #103,253559407,Eri,Kita Ku,"",Tokyo,Entire home/apt,¥12051,"$80,74",3,14,-1,'-,Profesional
33841594,6min Akabane stiation/Free wifi/max 6 guests #203,253559407,Eri,Kita Ku,"",Tokyo,Entire home/apt,¥12051,"$80,74",3,14,-1,'-,Profesional
33841773,6min Akabane stiation/Free wifi/max 5 guests #301,253559407,Eri,Kita Ku,"",Tokyo,Entire home/apt,¥10007,"$67,05",2,14,-1,'-,Profesional
33841922,6min Akabane stiation/Free wifi/max 6 guests #302,253559407,Eri,Kita Ku,"",Tokyo,Entire home/apt,¥12051,"$80,74",3,14,-1,'-,Profesional
33842023,6min Akabane stiation/Free wifi/max 5 guests #303,253559407,Eri,Kita Ku,"",Tokyo,Entire home/apt,¥10007,"$67,05",2,14,-1,'-,Profesional
33842104,"New Open! Ikebkuro West house [C] 3 guests, wi-fi",42261512,Kanae&Tsunaki,Toshima Ku,"",Tokyo,Entire home/apt,¥10007,"$67,05",6,5,-1,'-,Profesional
33847625,JR Ikebukuro|Oyama|9 min||WIFI|Max4|PrivateRoom|A,255568616,Takashi,Itabashi Ku,"",Tokyo,Private room,¥7962,"$53,35",7,2,-1,'-,Profesional
33847666,301 20%off near Shinjuku Brand  New ★  1 min  ★,254794184,Aoi,Shinjuku Ku,"",Tokyo,Entire home/apt,¥16033,"$107,42",6,7,-1,'-,Profesional
33848285,9min|Ikebukuro&Oyama sta|WIFI|PrivateRoom☆|Max3|B,255568616,Takashi,Itabashi Ku,"",Tokyo,Private room,¥7962,"$53,35",4,2,-1,'-,Profesional
33855806,401 40%off near Shinjuku Brand  New ★  1 min  ★,254794184,Aoi,Shinjuku Ku,"",Tokyo,Entire home/apt,¥21951,"$147,07",1,7,-1,'-,Profesional
33856038,501 40%off Brand New Shinjuku Luxurious house 1min,254794184,Aoi,Shinjuku Ku,"",Tokyo,Entire home/apt,¥22058,"$147,79",6,7,-1,'-,Profesional
33857579,Lovely Tiny Apartment along Tokyo's Yamanote Line,147014594,Reyado,Toshima Ku,"",Tokyo,Entire home/apt,¥8178,"$54,79",1,10,-1,'-,Profesional
33860641,Shinjuku Imperial Garden /新宿區新宿御苑#701,208138512,Elaine,Shinjuku Ku,"",Tokyo,Entire home/apt,¥13988,"$93,72",10,12,-1,'-,Profesional
33861849,0. Large and Spacious 2 LDK near Shinjuku 2F,4847803,Best Stay In Tokyo!,Nakano Ku,"",Tokyo,Entire home/apt,¥16140,"$108,14",7,12,-1,'-,Profesional
33863011,Quite apartment in centre area,255336116,南那,Shinjuku Ku,"",Tokyo,Entire home/apt,¥13450,"$90,12",7,7,-1,'-,Profesional
33863894,Urban center apartment- convenient for family,255336116,南那,Shinjuku Ku,"",Tokyo,Entire home/apt,¥13450,"$90,12",3,7,-1,'-,Profesional
33864235,Kabuki Flat for family traveling and shopping,255336116,南那,Shinjuku Ku,"",Tokyo,Entire home/apt,¥13020,"$87,23",5,7,-1,'-,Profesional
33870203,NEW OPEN SALE!Room201:带和风茶室､眺望sky tree绝景,243217538,東居,Sumida Ku,"",Tokyo,Entire home/apt,¥12051,"$80,74",6,7,-1,'-,Profesional
33870574,NEW OPEN SALE!Room301:带和风茶室､眺望sky tree绝景,243217538,東居,Sumida Ku,"",Tokyo,Entire home/apt,¥12805,"$85,79",6,7,-1,'-,Profesional
33886002,Japanese Style TATAMI near Shinjuku / Free WiFi,252910546,Mia,Shinjuku Ku,"",Tokyo,Entire home/apt,¥7424,"$49,74",11,4,-1,'-,Profesional
33888099,Azabu Juban 8 min with FREE Pocket wifi,9881372,Koji,Minato Ku,"",Tokyo,Entire home/apt,¥10975,"$73,53",4,3,-1,'-,Profesional
33892159,☆Ikebukuro☆Two people join☆Free wifi☆205,238190882,大為,Itabashi Ku,"",Tokyo,Entire home/apt,¥12051,"$80,74",1,5,-1,'-,Profesional
33913382,和風旅館3-櫻花苑東京淺草橋酒店 SAKURA GARDEN HOTEL-AkihabaraArea,134662329,Steve,Chiyoda Ku,"",Tokyo,Entire home/apt,¥16033,"$107,42",1,6,-1,'-,Profesional
33914103,3 min from Azabujuban Station/freeWIFI/601,250003495,Yj,Minato Ku,"",Tokyo,Entire home/apt,¥10545,"$70,65",2,2,-1,'-,Profesional
33914628,"橘荘  东京民宿 池袋10分钟(电车1站路+步行8分钟) 安静,温馨舒适的小屋",200748114,龍也,Toshima Ku,"",Tokyo,Entire home/apt,¥17001,"$113,91",2,4,-1,'-,Profesional
33914839,Tokyo Shinjuku 10min Koenji GuestHouse .08,141622656,Ryosuke,Suginami Ku,"",Tokyo,Private room,¥7532,"$50,46",1,14,-1,'-,Profesional
33915864,浅草精装一户建最大容纳11人,152530935,長天,Taito Ku,"",Tokyo,Entire home/apt,¥20014,"$134,09",7,2,-1,'-,Profesional
33916706,(Website hidden by Airbnb) min Sta./Cozy room/PocketWiFi#202,247554637,Kaori,Taito Ku,"",Tokyo,Entire home/apt,¥4950,"$33,17",6,11,-1,'-,Profesional
33916927,Adorable apartment in shinjuku,255336116,南那,Shinjuku Ku,"",Tokyo,Entire home/apt,¥13020,"$87,23",1,7,-1,'-,Profesional
33916982,#3ｹﾞｽﾄﾊｳｽ東向島!東向島駅まで3分徒歩!ｽｶｲﾂﾘｰもすぐ近く!浅草まで電車で10分!,190765258,Mikayo,Sumida Ku,"",Tokyo,Shared room,¥3013,"$20,19",1,25,-1,'-,Profesional
33917286,3 min from Azabujuban Station/freeWIFI/4A,250003495,Yj,Minato Ku,"",Tokyo,Entire home/apt,¥13988,"$93,72",4,2,-1,'-,Profesional
33917429,Free wifi ! 3min walk from Higashi Shinjuku St,255336116,南那,Shinjuku Ku,"",Tokyo,Entire home/apt,¥14419,"$96,61",1,7,-1,'-,Profesional
33917486,(Website hidden by Airbnb) min Sta./Cozy room/PocketWiFi#302,247554637,Kaori,Taito Ku,"",Tokyo,Entire home/apt,¥4950,"$33,17",4,11,-1,'-,Profesional
33917854,(Website hidden by Airbnb) min Sta./Cozy room/PocketWiFi#303,247554637,Kaori,Taito Ku,"",Tokyo,Entire home/apt,¥4950,"$33,17",3,11,-1,'-,Profesional
33918265,(Website hidden by Airbnb) min Sta./Cozy room/PocketWiFi#401,247554637,Kaori,Taito Ku,"",Tokyo,Entire home/apt,¥4950,"$33,17",10,11,-1,'-,Profesional
33919027,(Website hidden by Airbnb) min Sta./Cozy room/PocketWiFi#101,247554637,Kaori,Taito Ku,"",Tokyo,Entire home/apt,¥4950,"$33,17",5,11,-1,'-,Profesional
33921419,YUMEJI Room-A,71782973,Masami,Taito Ku,"",Tokyo,Private room,¥4950,"$33,17",7,4,-1,'-,Profesional
33923577,Cozy and Luxurious Apt in Central of Shibuya,56934339,冨永(Tommy),Shibuya Ku,"",Tokyo,Entire home/apt,¥12051,"$80,74",2,3,-1,'-,Profesional
33924476,(401)New Open! Discount!! Near by Ueno and Asakusa,157556267,Mico,Taito Ku,"",Tokyo,Entire home/apt,¥14096,"$94,44",6,4,-1,'-,Profesional
33927272,KEY Hotel Akiba 502,247534841,Hotel,Taito Ku,"",Tokyo,Private room,¥12051,"$80,74",1,7,-1,'-,Profesional
33928043,NEW OPEN 新宿高田马场2bedrooms,231273877,青梅,Shinjuku Ku,"",Tokyo,Entire home/apt,¥24963,"$167,25",2,10,-1,'-,Profesional
33928646,ASAKUSA 花豆HOUSE-1 F,78391541,鈴蘭,Taito Ku,"",Tokyo,Entire home/apt,¥16033,"$107,42",1,9,-1,'-,Profesional
33929742,A03 ☆和風ﾓﾀﾞﾝな宿☆新宿中心､駅歩く4分 無料Wi-Fi,198437339,Sachiko,Shinjuku Ku,"",Tokyo,Entire home/apt,¥12051,"$80,74",4,4,-1,'-,Profesional
33943431,新宿大久保站1分钟 4bedrooms 2F,231273877,青梅,Shinjuku Ku,"",Tokyo,Entire home/apt,¥34970,"$234,30",2,10,-1,'-,Profesional
33943809,A06 ☆Guest room新宿ｴﾘｱ!! 駅近3分!!FreeWiFi,198437339,Sachiko,Shinjuku Ku,"",Tokyo,Entire home/apt,¥11944,"$80,02",3,4,-1,'-,Profesional
33948536,Kstyle Type1 Nearest sta. 4mins walk#AS949-AS957,256359722,Nana And Kentou,Koto Ku,"",Tokyo,Entire home/apt,¥20014,"$134,09",22,2,-1,'-,Profesional
33950395,2min JR Aoto Station|Direct Narita|6 LDK| Max 18P,229061804,Kenta,Katsushika Ku,"",Tokyo,Entire home/apt,¥24963,"$167,25",3,3,-1,'-,Profesional
33951080,"R2 Bright Reasonable RoomⅱAzabu-juban, SE Roppongi",60156363,Comfybed,Minato Ku,"",Tokyo,Private room,¥47990,"$321,53",2,6,-1,'-,Profesional
33951907,Kstyle Type2 Nearest sta. 4mins walk#AS949-AS957,256359722,Nana And Kentou,Koto Ku,"",Tokyo,Entire home/apt,¥20014,"$134,09",13,2,-1,'-,Profesional
33953025,JAPANESE STYLE HOME FOR 6! IKEBUKURO & TOKYO DOME!,256386091,Plays,Kita Ku,"",Tokyo,Entire home/apt,¥20014,"$134,09",6,2,-1,'-,Profesional
33971621,Asakusa 7mins walk to Sensoji easy access to Ueno.,218849633,Sihou,Taito Ku,"",Tokyo,Private room,¥3981,"$26,67",3,15,-1,'-,Profesional
33972838,HIZ HOTEL Ginza MAX4 Luxury Apartment Hotel 601,256531617,Hiz,Chuo Ku,"",Tokyo,Entire home/apt,¥27976,"$187,44",4,15,-1,'-,Profesional
33973581,SL201/NEW!/40%OFF!/4mins to Ueno/2 bedrooms/8pax,256538783,Yukiko,Taito Ku,"",Tokyo,Entire home/apt,¥24963,"$167,25",3,7,-1,'-,Profesional
33973907,SL301/NEW!/40%OFF!/4mins to Ueno/2 bedrooms/8pax,256538783,Yukiko,Taito Ku,"",Tokyo,Entire home/apt,¥24963,"$167,25",6,7,-1,'-,Profesional
33974033,SL401/NEW!/40%OFF!/4mins to Ueno/2 bedrooms/8pax,256538783,Yukiko,Taito Ku,"",Tokyo,Entire home/apt,¥24963,"$167,25",8,7,-1,'-,Profesional
33974242,SL501/NEW!/40%OFF!/4mins to Ueno/2 bedrooms/8pax,256538783,Yukiko,Taito Ku,"",Tokyo,Entire home/apt,¥24963,"$167,25",7,7,-1,'-,Profesional
33974321,WiFi無料&新宿まで2分!清潔､安全､Stylish Room!MAX8人宿泊ok!,50630460,Yoshi,Shinjuku Ku,"",Tokyo,Entire home/apt,¥32280,"$216,28",7,3,-1,'-,Profesional
33974489,SL601/NEW!/40%OFF! /4mins to Ueno/2 bedrooms/8pax,256538783,Yukiko,Taito Ku,"",Tokyo,Entire home/apt,¥24963,"$167,25",6,7,-1,'-,Profesional
33974586,SL801/40%OFF!!/4mins to Ueno/2BR/8pax/Top floor,256538783,Yukiko,Taito Ku,"",Tokyo,Entire home/apt,¥24963,"$167,25",2,7,-1,'-,Profesional
33974590,SL701/NEW!/40%OFF!/4mins to Ueno/2 bedrooms/8pax,256538783,Yukiko,Taito Ku,"",Tokyo,Entire home/apt,¥24963,"$167,25",4,7,-1,'-,Profesional
33975228,Renovation in April 2019!Metro 1min! Asakusa!,241166766,Tokyo Kuramae,Taito Ku,"",Tokyo,Entire home/apt,¥20982,"$140,58",14,12,-1,'-,Profesional
33978489,WiFi無料&新宿まで2分!清潔､安全､Lovely Room!最大7人宿泊ok!,50630460,Yoshi,Shinjuku Ku,"",Tokyo,Entire home/apt,¥32280,"$216,28",6,3,-1,'-,Profesional
33981204,Op price‼Vintage Modern /8min on foot-Shibuya#402,256537594,Shou,Shibuya Ku,"",Tokyo,Entire home/apt,¥6994,"$46,86",8,2,-1,'-,Profesional
33981561,Op price‼Natural Modern /8min on foot-Shibuya#1006,256537594,Shou,Shibuya Ku,"",Tokyo,Entire home/apt,¥6994,"$46,86",5,2,-1,'-,Profesional
33983846,"120㎡ Big Skip-floor,Central Tokyo,150m from Sta.",48060564,Hannzawa,Shinjuku Ku,"",Tokyo,Entire home/apt,¥30021,"$201,14",3,2,-1,'-,Profesional
33998063,[202]Renovation in April 2019!Metro 1min! Asakusa!,241166766,Tokyo Kuramae,Taito Ku,"",Tokyo,Entire home/apt,¥18507,"$124,00",9,12,-1,'-,Profesional
33998177,[302]Renovation in April 2019!Metro 1min! Asakusa!,241166766,Tokyo Kuramae,Taito Ku,"",Tokyo,Entire home/apt,¥18507,"$124,00",8,12,-1,'-,Profesional
33998251,[301]Renovation in April 2019!Metro 1min! Asakusa!,241166766,Tokyo Kuramae,Taito Ku,"",Tokyo,Entire home/apt,¥20982,"$140,58",12,12,-1,'-,Profesional
33998701,2mins train from Tokyo station★Impeccable lodging,256708544,Elli,Chuo Ku,"",Tokyo,Entire home/apt,¥20014,"$134,09",10,2,-1,'-,Profesional
33999216,FF171 Spacious 2BR & Pocket Wifi max 7ppl,230876845,Honoka,Sumida Ku,"",Tokyo,Entire home/apt,¥23995,"$160,77",1,3,-1,'-,Profesional
34007564,☼Urban Escape in Sunlit Studio near Roppongi Area☼,143444800,Naoto,Minato Ku,"",Tokyo,Entire home/apt,¥19799,"$132,65",6,3,-1,'-,Profesional
34008361,HIZ HOTEL Ginza MAX4 Luxury Apartment Hotel 701,256531617,Hiz,Chuo Ku,"",Tokyo,Entire home/apt,¥27976,"$187,44",3,15,-1,'-,Profesional
34008482,HIZ HOTEL Ginza MAX4 Luxury Apartment Hotel 901,256531617,Hiz,Chuo Ku,"",Tokyo,Entire home/apt,¥27976,"$187,44",2,15,-1,'-,Profesional
34008634,HIZ HOTEL Ginza MAX4 Luxury Apartment Hotel 801,256531617,Hiz,Chuo Ku,"",Tokyo,Entire home/apt,¥27976,"$187,44",6,15,-1,'-,Profesional
34010073,"2 minutes to station, 3-floor building",40951044,Lei,Koto Ku,"",Tokyo,Entire home/apt,¥26900,"$180,23",3,6,-1,'-,Profesional
34010774,HIZ HOTEL Ginza MAX4 Luxury Apartment Hotel 1001,256531617,Hiz,Chuo Ku,"",Tokyo,Entire home/apt,¥27976,"$187,44",1,15,-1,'-,Profesional
34013357,HIZ HOTEL Ginza MAX3 Luxury Apartment Hotel 603,256531617,Hiz,Chuo Ku,"",Tokyo,Entire home/apt,¥14957,"$100,21",2,15,-1,'-,Profesional
34021943,Shibuya star-2 (201)走路5分鐘到捷運/10多分鐘到新宿車站,111999576,Shibuya Star,Shinjuku Ku,"",Tokyo,Entire home/apt,¥6994,"$46,86",4,6,-1,'-,Profesional
34024985,HIZ HOTEL Ginza MAX3 Luxury Apartment Hotel 703,256531617,Hiz,Chuo Ku,"",Tokyo,Entire home/apt,¥14957,"$100,21",5,15,-1,'-,Profesional
34025144,HIZ HOTEL Ginza MAX4 Luxury Apartment Hotel 803,256531617,Hiz,Chuo Ku,"",Tokyo,Entire home/apt,¥17969,"$120,39",5,15,-1,'-,Profesional
34025249,HIZ HOTEL Ginza MAX3 Luxury Apartment Hotel 903,256531617,Hiz,Chuo Ku,"",Tokyo,Entire home/apt,¥17969,"$120,39",5,15,-1,'-,Profesional
34025289,HIZ HOTEL Ginza MAX3 Luxury Apartment Hotel 1003,256531617,Hiz,Chuo Ku,"",Tokyo,Entire home/apt,¥14957,"$100,21",5,15,-1,'-,Profesional
34027261,apartment hotel TASU TOCO Room 305,19611972,岩間,Suginami Ku,"",Tokyo,Entire home/apt,¥8500,"$56,95",5,3,-1,'-,Profesional
34027678,B. BIG  sweet house in Ikebukuro!⛩    Hi ! TOKYO!,110230403,Cc,Toshima Ku,"",Tokyo,Entire home/apt,¥37983,"$254,49",1,14,-1,'-,Profesional
34042483,A11 ☆Classy room☆新宿ｴﾘｱ!駅まで徒歩3分FREEWiFi!,198437339,Sachiko,Shinjuku Ku,"",Tokyo,Entire home/apt,¥11944,"$80,02",2,4,-1,'-,Profesional
34043460,"池袋1站,新宿直通12分,大塚站步行9分钟--4人【巢鴨】",43978925,Elin,Toshima Ku,"",Tokyo,Entire home/apt,¥12051,"$80,74",1,4,-1,'-,Profesional
34064009,BIG  sweet house in Ikebukuro!⛩    Hi ! TOKYO!❤️,110230403,Cc,Toshima Ku,"",Tokyo,Entire home/apt,¥37983,"$254,49",2,14,-1,'-,Profesional
34065118,Galicia Otsuka 1BR BIZ Room 101 @Ikebukuro,212729499,MetroResidences,Toshima Ku,"",Tokyo,Entire home/apt,¥10007,"$67,05",4,28,-1,'-,Profesional
34065718,apartment hotel TASU TOCO room 304,19611972,岩間,Suginami Ku,"",Tokyo,Entire home/apt,¥20014,"$134,09",3,3,-1,'-,Profesional
34065724,6min Station*Shinjuku(新宿) Comfy & Private/Wifi#308,10424827,Kei,Shinjuku Ku,"",Tokyo,Entire home/apt,¥4950,"$33,17",7,7,-1,'-,Profesional
34066289,"LOCAL Tokyo life! 2 tatami rooms, 3min train Sta✨",110230403,Cc,Adachi Ku,"",Tokyo,Entire home/apt,¥13020,"$87,23",1,14,-1,'-,Profesional
34066827,立地 最高 (1)JR新宿駅歩2分(新南口)､地下鉄新宿3丁目駅歩1分(E7出口)､ Wi-Fi 付,251317450,光子,Shinjuku Ku,"",Tokyo,Entire home/apt,¥13127,"$87,95",1,2,-1,'-,Profesional
34068364,Akihabara☆|12min|Direct Access Airport|Max5|101,38047329,Ruiko,Taito Ku,"",Tokyo,Private room,¥10007,"$67,05",5,28,-1,'-,Profesional
34069000,Akihabara☆|12min|Direct Airport|WIFI|Max10|Annex1,38047329,Ruiko,Taito Ku,"",Tokyo,Entire home/apt,¥14957,"$100,21",1,28,-1,'-,Profesional
34069999,SHIBUYA Sta. 8min! WACLASS SHIBUYA 25㎡ B4,103922453,Tina,Shibuya Ku,"",Tokyo,Entire home/apt,¥9254,"$62,00",1,14,-1,'-,Profesional
34070227,"RF403/Sky Tree, Ryogoku area/Max10ppl,New&Clean",229388614,Yuko,Edogawa Ku,"",Tokyo,Entire home/apt,¥20014,"$134,09",6,7,-1,'-,Profesional
34070927,Center of Shibuya! 5 mins to Shibuya cross S201,231408160,Shinji,Shibuya Ku,"",Tokyo,Entire home/apt,¥10975,"$73,53",3,27,-1,'-,Profesional
34071982,Japanhouse  Liffte Forest,234477095,Vivian,Edogawa Ku,"",Tokyo,Private room,¥3981,"$26,67",1,7,-1,'-,Profesional
34072110,Pre-Summer SALE♪ Wooden House Villa Ikebukuro VI-1,230611165,Tatsuya,Toshima Ku,"",Tokyo,Entire home/apt,¥50035,"$335,23",5,3,-1,'-,Profesional
34072620,Shinjuku Imperial Garden Room601/新宿區新宿御苑#601,208138512,Elaine,Shinjuku Ku,"",Tokyo,Entire home/apt,¥21843,"$146,35",4,12,-1,'-,Profesional
34072667,Pre-Summer SALE♪ Wooden House Villa Ikebukuro VI-2,230611165,Tatsuya,Toshima Ku,"",Tokyo,Entire home/apt,¥50035,"$335,23",1,3,-1,'-,Profesional
34073207,Pre-Summer SALE♪ Wooden House Villa Ikebukuro VI-3,230611165,Tatsuya,Itabashi Ku,"",Tokyo,Entire home/apt,¥50035,"$335,23",2,3,-1,'-,Profesional
34073718,Asakusa 7mins walk to Sensoji easy access to Ueno.,218849633,Sihou,Taito Ku,"",Tokyo,Private room,¥3981,"$26,67",2,15,-1,'-,Profesional
34086380,上野向井402/上野站徒步5分/JR御徒町4分/成田直通/免費攜帶WiFi/全新內裝/中英日溝通,84648516,Paul,Taito Ku,"",Tokyo,Entire home/apt,¥20014,"$134,09",1,4,-1,'-,Profesional
34086709,上野向井401/上野站徒步5分/JR御徒町4分/成田直通/免費攜帶WiFi/全新內裝/中英日溝通,84648516,Paul,Taito Ku,"",Tokyo,Entire home/apt,¥13020,"$87,23",2,4,-1,'-,Profesional
34093505,"Shinjukuku,3min from sta.,10beds, 4rooms+BIGdining",45702398,"Natallia, 黄 & Mayumi (May's Team)",Shinjuku Ku,"",Tokyo,Entire home/apt,¥38952,"$260,98",2,2,-1,'-,Profesional
34096945,"Safe, Comfortable hotel BookTeaBed502",257435439,村上,Shinjuku Ku,"",Tokyo,Private room,¥14957,"$100,21",1,14,-1,'-,Profesional
34097941,Shinjuku Gyoen BookTeaBed601,257435439,村上,Shinjuku Ku,"",Tokyo,Private room,¥14957,"$100,21",2,14,-1,'-,Profesional
34098068,Little family apartment for three people,256967734,琴葉,Shinjuku Ku,"",Tokyo,Entire home/apt,¥12051,"$80,74",1,4,-1,'-,Profesional
34098461,泊まれる本屋 ｺﾝｾﾌﾟﾄ型ﾎﾃﾙ BookTeaBed203,257435439,村上,Shinjuku Ku,"",Tokyo,Private room,¥14957,"$100,21",2,14,-1,'-,Profesional
34098612,Okubo staion-Apartment with a kitchen,256967734,琴葉,Shinjuku Ku,"",Tokyo,Entire home/apt,¥10545,"$70,65",1,4,-1,'-,Profesional
34099294,In front of Shinjuku-Gyoen station BookTeaBed303,257435439,村上,Shinjuku Ku,"",Tokyo,Private room,¥14957,"$100,21",1,14,-1,'-,Profesional
34099425,With stylish cafe bar BookTeaBed403,257435439,村上,Shinjuku Ku,"",Tokyo,Private room,¥14957,"$100,21",4,14,-1,'-,Profesional
34099641,24hours correspondence BookTeaBed503,257435439,村上,Shinjuku Ku,"",Tokyo,Private room,¥14957,"$100,21",4,14,-1,'-,Profesional
34100304,Shinjuku Imperial Garden Room501/新宿區新宿御苑#501,208138512,Elaine,Shinjuku Ku,"",Tokyo,Entire home/apt,¥23887,"$160,04",7,12,-1,'-,Profesional
34100846,Shinjuku Imperial Garden Room401/新宿區新宿御苑#401,208138512,Elaine,Shinjuku Ku,"",Tokyo,Entire home/apt,¥23887,"$160,04",3,12,-1,'-,Profesional
34100912,"3Ueno,Sky tree,trairport direct! 【Bonny's house✏️】",151835978,Zia,Adachi Ku,"",Tokyo,Private room,¥10007,"$67,05",4,6,-1,'-,Profesional
34102418,Shinjuku Imperial Garden Room301/新宿區新宿御苑#301,208138512,Elaine,Shinjuku Ku,"",Tokyo,Entire home/apt,¥23887,"$160,04",7,12,-1,'-,Profesional
34102768,Shinjuku Imperial Garden Room201/新宿區新宿御苑#201,208138512,Elaine,Shinjuku Ku,"",Tokyo,Entire home/apt,¥23887,"$160,04",6,12,-1,'-,Profesional
34105544,On Sale! Great Access! Okubo Shared Room A,257529278,Hiro,Shinjuku Ku,"",Tokyo,Private room,¥7962,"$53,35",5,12,-1,'-,Profesional
34107800,On Sale! Great Access! Okubo Shared Room B,257529278,Hiro,Shinjuku Ku,"",Tokyo,Private room,¥7962,"$53,35",1,12,-1,'-,Profesional
34108150,On Sale! Great Access! Okubo Shared Room C,257529278,Hiro,Shinjuku Ku,"",Tokyo,Private room,¥7532,"$50,46",4,12,-1,'-,Profesional
34108494,On Sale! Great Access! Okubo Shared Room D Max4pp,257529278,Hiro,Shinjuku Ku,"",Tokyo,Private room,¥9577,"$64,17",1,12,-1,'-,Profesional
34109111,On Sale! Great Access! Okubo Shared Room E Max4pp,257529278,Hiro,Shinjuku Ku,"",Tokyo,Private room,¥9469,"$63,44",2,12,-1,'-,Profesional
34109187,山手先人气车站 直达新宿 池袋 涩谷 周边美食街,152530935,長天,Shinjuku Ku,"",Tokyo,Entire home/apt,¥9039,"$60,56",4,2,-1,'-,Profesional
34109350,1mins from Koenji st★6mins from Shinjuku st★2BR,257553347,Ken,Suginami Ku,"",Tokyo,Entire home/apt,¥9039,"$60,56",12,2,-1,'-,Profesional
34110399,立地 最高 (2)JR新宿駅歩2分(新南口)､地下鉄新宿3丁目駅歩1分(E7出口)､ Wi-Fi 付,251317450,光子,Shinjuku Ku,"",Tokyo,Entire home/apt,¥12374,"$82,91",2,2,-1,'-,Profesional
34110955,"New! Hotel Quality, Ginza area·5min to stn#Max6",213268738,浩悦,Chuo Ku,"",Tokyo,Entire home/apt,¥23027,"$154,28",8,10,-1,'-,Profesional
34111392,1mins to Koenji station★6mins from Shinjuku★2BRAPT,257553347,Ken,Suginami Ku,"",Tokyo,Entire home/apt,¥10007,"$67,05",5,2,-1,'-,Profesional
34112620,"New! Hotel Quality, Ginza area·5min to stn#Max5",213268738,浩悦,Chuo Ku,"",Tokyo,Entire home/apt,¥18507,"$124,00",7,10,-1,'-,Profesional
34123729,Ikebukuro / Wifi / 5mims Max 5ppl,40436140,石澤,Toshima Ku,"",Tokyo,Entire home/apt,¥12267,"$82,19",3,5,-1,'-,Profesional
34124784,In a min to Station/Best Location Ueno/Max9ppl_K16,90411373,Kei,Taito Ku,"",Tokyo,Entire home/apt,¥32280,"$216,28",2,11,-1,'-,Profesional
34124984,Thousands of Restaurants and Shops on Doorstep,32559975,Tsukasa,Musashino Shi,"",Tokyo,Entire home/apt,¥12051,"$80,74",1,2,-1,'-,Profesional
34126815,"New! Hotel Quality, Ginza area·5min to stn#Max4",213268738,浩悦,Chuo Ku,"",Tokyo,Entire home/apt,¥13988,"$93,72",6,10,-1,'-,Profesional
34126887,Great Family-Apartment! Direct to AKIHABARA!205,190765258,Mikayo,Koto Ku,"",Tokyo,Entire home/apt,¥23027,"$154,28",2,25,-1,'-,Profesional
34127467,"New! Hotel Quality, Ginza area·5min to stn#Max4",213268738,浩悦,Chuo Ku,"",Tokyo,Entire home/apt,¥13988,"$93,72",7,10,-1,'-,Profesional
34127780,"JR上野站步行5分,直通成田机场,新建大樓302",121008572,Yoko,Taito Ku,"",Tokyo,Entire home/apt,¥8823,"$59,11",9,8,-1,'-,Profesional
34128047,"JR Ueno station walk 5 mins,directly narita 203",121008572,Yoko,Taito Ku,"",Tokyo,Entire home/apt,¥14957,"$100,21",5,8,-1,'-,Profesional
34129114,94/ 2 mins from station/Yamanote line/Asakusa line,161791953,Jun,Shinagawa Ku,"",Tokyo,Entire home/apt,¥8608,"$57,67",2,4,-1,'-,Profesional
34131428,Shinjuku Ikebukuro directly   independent villa,228327679,Xiaowei,Kita Ku,"",Tokyo,Entire home/apt,¥23780,"$159,33",1,2,-1,'-,Profesional
34131770,HOME IN CENTRAL TOKYO! CLOSE TO SHIBUYA & SHINJUKU,255944040,Plays,Shibuya Ku,"",Tokyo,Entire home/apt,¥14957,"$100,21",2,2,-1,'-,Profesional
34143477,NEW★2BR/2Bath Parkside Apts. - JR 8min to Shinjuku,93981980,Takumi,Toshima Ku,"",Tokyo,Entire home/apt,¥24963,"$167,25",2,8,-1,'-,Profesional
