id,name,host_id,host_name,neighbourhood,neighbourhood_group,city,room_type,price,usd,number_of_reviews,calculated_host_listings_count,availability_365,tipo disponibilidad,tipo host
46889576,LOFT EN PLAZA DE TOROS,17795736,Silvia,Fuente del Berro,Salamanca,Madrid,Entire home/apt,"90,00 €","$104,40",0,3,365,Disponibilidad alta,profesional
46890647,Central Family Suites near Museo del Prado,371892626,Cuento,Cortes,Centro,Madrid,Entire home/apt,"111,00 €","$128,76",0,3,24,Disponibilidad baja,profesional
46890915,"Habitación cómoda y céntrica, a 3 min de Sol",378795149,Axun,Cortes,Centro,Madrid,Private room,"22,00 €","$25,52",6,1,0,Disponibilidad baja,particular
46891012,Exclusive Bright Apartment,120190374,Alejandro,Arcos,San Blas - Canillejas,Madrid,Entire home/apt,"59,00 €","$68,44",0,1,154,Disponibilidad media,particular
46891762,Piso de lujo a ESTRENAR en plena Gran Vía,104141426,Anyi & Christian,Universidad,Centro,Madrid,Entire home/apt,"125,00 €","$145,00",4,6,330,Disponibilidad alta,profesional
46892250,Habitación amplia y acogedora PUEBLO NUEVO,337591111,Maria Fernanda,Quintana,Ciudad Lineal,Madrid,Private room,"22,00 €","$25,52",1,2,365,Disponibilidad alta,particular
46894621,Disfruta del barrio más cosmopolita de Madrid,378835848,Antonio,Justicia,Centro,Madrid,Entire home/apt,"59,00 €","$68,44",0,1,318,Disponibilidad alta,particular
46894896,Coqueto estudio (14m2) en zona Arturo Soria,378837583,Ignacio,Costillares,Ciudad Lineal,Madrid,Entire home/apt,"50,00 €","$58,00",3,1,190,Disponibilidad alta,particular
46894963,"Piso de 1 habitación, Plaza Castilla",60700622,Sandra,Castillejos,Tetuán,Madrid,Entire home/apt,"120,00 €","$139,20",0,1,365,Disponibilidad alta,particular
46899002,Habitación doble con baño compartido,331096767,Sandra,Rejas,San Blas - Canillejas,Madrid,Private room,"33,00 €","$38,28",0,5,88,Disponibilidad baja,profesional
46901252,Habitación doble con baño compartido,331096767,Sandra,Rejas,San Blas - Canillejas,Madrid,Private room,"33,00 €","$38,28",1,5,90,Disponibilidad baja,profesional
46902347,Habitación tranquila ✌🏻,186657238,Laura,Simancas,San Blas - Canillejas,Madrid,Private room,"20,00 €","$23,20",0,1,90,Disponibilidad baja,particular
46908598,Acogedor piso de 3 habitaciones en Madrid,327622536,LivingMad,El Viso,Chamartín,Madrid,Entire home/apt,"60,00 €","$69,60",1,10,320,Disponibilidad alta,profesional
46915240,Descansa placenteramente en tu habitación.,204959484,Bryan Roberto,Quintana,Ciudad Lineal,Madrid,Private room,"30,00 €","$34,80",0,1,363,Disponibilidad alta,particular
46915442,BNBHolder Teatro Real OPERA,28786243,Emilio,Sol,Centro,Madrid,Entire home/apt,"66,00 €","$76,56",4,67,177,Disponibilidad media,profesional
46917031,"Habitación + salón privado, con vistas a Madrid",355868669,Emilio,San Isidro,Carabanchel,Madrid,Private room,"20,00 €","$23,20",0,1,85,Disponibilidad baja,particular
46917141,NEW 40m2 studio next to Gran Vía & Plaza España,27549016,Luis Iván,Palacio,Centro,Madrid,Entire home/apt,"68,00 €","$78,88",4,1,134,Disponibilidad media,particular
46920813,"Alquilo habitación por día, semana o mes",379043479,Bia,San Andrés,Villaverde,Madrid,Private room,"28,00 €","$32,48",0,1,365,Disponibilidad alta,particular
46921827,"DE MADRID AL CIELO (BARRIO EL PILAR, Calle Bañeza)",128604998,Gonzalo,Pilar,Fuencarral - El Pardo,Madrid,Entire home/apt,"52,00 €","$60,32",5,1,164,Disponibilidad media,particular
46923363,"Habitación privada, con canapé, en Madrid",204730281,Arantxa,Orcasur,Usera,Madrid,Private room,"13,00 €","$15,08",0,9,288,Disponibilidad alta,profesional
46923574,HABITACIÓN ACOJEDORA EN EL CENTRO,303295616,Juan,Embajadores,Centro,Madrid,Private room,"26,00 €","$30,16",0,1,61,Disponibilidad baja,particular
46930533,Alquilo habitación,365083557,Cristofer,San Andrés,Villaverde,Madrid,Private room,"20,00 €","$23,20",0,1,179,Disponibilidad media,particular
46933470,"NEW Apart Sol Palacio Real, duplex.Great views!",4839888,Alicia,Palacio,Centro,Madrid,Entire home/apt,"60,00 €","$69,60",0,20,1,Disponibilidad baja,profesional
46933951,Precioso apartamento de diseño perfecto para familias.,28038703,Luxury Rentals Madrid,Trafalgar,Chamberí,Madrid,Entire home/apt,"859,00 €","$996,44",0,113,243,Disponibilidad alta,profesional
46935734,The Residential Club ® - Plaza de España,379259429,The Residential Club ®,Casa de Campo,Moncloa - Aravaca,Madrid,Entire home/apt,"34,00 €","$39,44",0,1,212,Disponibilidad alta,particular
46936937,Brand new flat for 4 in Malasaña,319003584,Blanca,Universidad,Centro,Madrid,Entire home/apt,"85,00 €","$98,60",0,1,0,Disponibilidad baja,particular
46938875,Cozy apartment Lavapies - Olivar,312869399,Rosa,Embajadores,Centro,Madrid,Entire home/apt,"60,00 €","$69,60",1,2,365,Disponibilidad alta,particular
46939216,COZY APARTMENT LAVAPIES,312869399,Rosa,Embajadores,Centro,Madrid,Entire home/apt,"60,00 €","$69,60",0,2,365,Disponibilidad alta,particular
46939762,Coqueto piso centro de Madrid,13987783,Laura,Embajadores,Centro,Madrid,Entire home/apt,"45,00 €","$52,20",0,2,363,Disponibilidad alta,particular
46941180,"Gran habitación soleada y tranquila, en Malasaña.",4570171,Silvia,Universidad,Centro,Madrid,Private room,"18,00 €","$20,88",0,1,312,Disponibilidad alta,particular
46943205,New luxurious Studio Apmnt. in Barrio Salamanca,360226808,Andy,Fuente del Berro,Salamanca,Madrid,Entire home/apt,"30,00 €","$34,80",0,4,169,Disponibilidad media,profesional
46954786,Cozy Place Chueca - Pedro Zerolo,378077585,Diego,Justicia,Centro,Madrid,Entire home/apt,"60,00 €","$69,60",0,4,259,Disponibilidad alta,profesional
46956200,Acogedor y luminoso estudio (Salamanca-Guindalera),367460024,Apartamentos,Guindalera,Salamanca,Madrid,Entire home/apt,"62,00 €","$71,92",0,8,225,Disponibilidad alta,profesional
46957921,"x. ALCALÁ w/ VELÁZQUEZ, perfect COUPLES or WORK",107141654,Leeways,Recoletos,Salamanca,Madrid,Entire home/apt,"68,00 €","$78,88",6,88,360,Disponibilidad alta,profesional
46959690,Coqueto Dúplex reformado localización privilegiada,379567480,Nuria,Goya,Salamanca,Madrid,Entire home/apt,"48,00 €","$55,68",0,1,355,Disponibilidad alta,particular
46960056,"Habitacion grande y luminosa, Madrid centro",367520706,Fatima,Universidad,Centro,Madrid,Shared room,"25,00 €","$29,00",4,3,247,Disponibilidad alta,profesional
46963336,Nuevo Apartamento junto a la Gran Vía de Madrid,368117770,Madrid Rentals,Sol,Centro,Madrid,Entire home/apt,"87,00 €","$100,92",0,12,59,Disponibilidad baja,profesional
46965610,LOFT EN CARABANCHEL,42509108,Felix,Puerta Bonita,Carabanchel,Madrid,Entire home/apt,"59,00 €","$68,44",5,7,95,Disponibilidad baja,profesional
46965806,ALQUILER HABITACIÓN,360916867,Viviana,Ventas,Ciudad Lineal,Madrid,Private room,"18,00 €","$20,88",0,1,178,Disponibilidad media,particular
46967113,LOFT EN CARABANCHEL II,42509108,Felix,Puerta Bonita,Carabanchel,Madrid,Entire home/apt,"46,00 €","$53,36",4,7,278,Disponibilidad alta,profesional
46976195,"Apartamento, Centro Madrid, Gran Via, Sol",355462138,Rodrigo,Universidad,Centro,Madrid,Entire home/apt,"40,00 €","$46,40",6,2,101,Disponibilidad media,particular
46978123,Bonito piso de una habitación en Madrid,327622536,LivingMad,El Viso,Chamartín,Madrid,Entire home/apt,"30,00 €","$34,80",2,10,165,Disponibilidad media,profesional
46978183,Bright&Calm apartment San Francisco Church/Latina,13828298,Gonzalo,Palacio,Centro,Madrid,Entire home/apt,"64,00 €","$74,24",1,1,22,Disponibilidad baja,particular
46980738,Paradise en el plaza mayor,22089497,Ph,Palacio,Centro,Madrid,Entire home/apt,"34,00 €","$39,44",1,18,145,Disponibilidad media,profesional
46981393,Habitación privada,379040878,Sandra,Amposta,San Blas - Canillejas,Madrid,Private room,"20,00 €","$23,20",3,1,365,Disponibilidad alta,particular
46985003,"Inmueble entero, un dormitorio. Zona Auditorio",379846867,Marcos,El Viso,Chamartín,Madrid,Entire home/apt,"70,00 €","$81,20",0,1,0,Disponibilidad baja,particular
46996519,PRIVATE DOUBLE ROOM VERY CENTRIC MADRID,379915726,Pepe & Junior,Palacio,Centro,Madrid,Private room,"22,00 €","$25,52",9,2,82,Disponibilidad baja,particular
46996786,*Basic Triple Room With bathroom in Madrid Center*,174460397,Parsa,Cortes,Centro,Madrid,Private room,"25,00 €","$29,00",1,29,0,Disponibilidad baja,profesional
46997590,Calatrava centró la latina,22089497,Ph,Palacio,Centro,Madrid,Entire home/apt,"38,00 €","$44,08",3,18,90,Disponibilidad baja,profesional
46998016,"SOL, HABITACION DOBLE (4A)",272765053,Alojamientos Magic Sol,Sol,Centro,Madrid,Private room,"18,00 €","$20,88",12,29,356,Disponibilidad alta,profesional
46998105,Estudio Centro Madrid Chamberí,368267107,Natalia,Vallehermoso,Chamberí,Madrid,Entire home/apt,"30,00 €","$34,80",4,11,274,Disponibilidad alta,profesional
47001311,Ático con dos terrazas centro Madrid,16844760,Beatriz,Palos de Moguer,Arganzuela,Madrid,Entire home/apt,"60,00 €","$69,60",0,1,348,Disponibilidad alta,particular
47002338,Green Home en Las Tablas,143708259,Shijun,Valverde,Fuencarral - El Pardo,Madrid,Entire home/apt,"98,00 €","$113,68",2,1,0,Disponibilidad baja,particular
47002462,Estudio cómodo y agradable,186478728,Apartaturis Madrid S.L,Numancia,Puente de Vallecas,Madrid,Entire home/apt,"38,00 €","$44,08",1,3,328,Disponibilidad alta,profesional
47004245,Apartamento Pandiellos II,224181734,Hugo,Entrevías,Puente de Vallecas,Madrid,Entire home/apt,"31,00 €","$35,96",1,2,0,Disponibilidad baja,particular
47005990,Habitación Grande en Hortaleza,23231338,Dany,Pinar del Rey,Hortaleza,Madrid,Private room,"35,00 €","$40,60",0,1,179,Disponibilidad media,particular
47008625,Habitación con baño privado,48849881,Irene,La Paz,Fuencarral - El Pardo,Madrid,Private room,"20,00 €","$23,20",0,1,289,Disponibilidad alta,particular
47008980,Habitacion JDFRTS,119022927,Jorge,Fuente del Berro,Salamanca,Madrid,Entire home/apt,"289,00 €","$335,24",0,1,365,Disponibilidad alta,particular
47022745,"Casa compartida, ambiente tranquilo.",280407081,Sadjo,Puerta del Angel,Latina,Madrid,Private room,"15,00 €","$17,40",0,1,123,Disponibilidad media,particular
47025130,Precioso piso exterior,327622536,LivingMad,Puerta del Angel,Latina,Madrid,Entire home/apt,"50,00 €","$58,00",0,10,358,Disponibilidad alta,profesional
47028946,"SOL, HABITACION DOBLE (4B)",272765053,Alojamientos Magic Sol,Sol,Centro,Madrid,Private room,"18,00 €","$20,88",5,29,363,Disponibilidad alta,profesional
47029108,"SOL, HABITACION DOBLE (4D)",272765053,Alojamientos Magic Sol,Palacio,Centro,Madrid,Private room,"18,00 €","$20,88",3,29,356,Disponibilidad alta,profesional
47029201,"SOL, HABITACION DOBLE (4E)",272765053,Alojamientos Magic Sol,Palacio,Centro,Madrid,Private room,"18,00 €","$20,88",0,29,349,Disponibilidad alta,profesional
47029310,"SOL, HABITACION INDIVIDUAL (4F)",272765053,Alojamientos Magic Sol,Sol,Centro,Madrid,Private room,"16,00 €","$18,56",6,29,355,Disponibilidad alta,profesional
47033066,"Excelent apartament Centro Gran Via, Sol",355462138,Rodrigo,Sol,Centro,Madrid,Entire home/apt,"47,00 €","$54,52",3,2,133,Disponibilidad media,particular
47033135,Piso con dos habitaciones (2-4 personas),57487744,Gonzalo,Adelfas,Retiro,Madrid,Entire home/apt,"35,00 €","$40,60",6,2,9,Disponibilidad baja,particular
47034477,Como en casa.,278862601,Eduardo,Ventas,Ciudad Lineal,Madrid,Private room,"35,00 €","$40,60",0,2,179,Disponibilidad media,particular
47038425,Habitación con balcón en la Latina,15018230,Sócrates,Palacio,Centro,Madrid,Private room,"20,00 €","$23,20",1,1,334,Disponibilidad alta,particular
47042312,CHALET HERMOSO Y AMPLIO EN MUY BUENA ZONA,373004577,Leticia,Puerta del Angel,Latina,Madrid,Entire home/apt,"120,00 €","$139,20",0,9,0,Disponibilidad baja,profesional
47048317,Los Mosaicos de Chamberí en Glorieta de Bilbao,40877988,Raul,Justicia,Centro,Madrid,Entire home/apt,"159,00 €","$184,44",4,59,127,Disponibilidad media,profesional
47053340,Avila 21,199943183,Victor,Cuatro Caminos,Tetuán,Madrid,Entire home/apt,"125,00 €","$145,00",0,8,0,Disponibilidad baja,profesional
47062353,Nuevo Apartamento junto a la Gran Vía de Madrid,368117770,Madrid Rentals,Universidad,Centro,Madrid,Entire home/apt,"95,00 €","$110,20",3,12,38,Disponibilidad baja,profesional
47063902,Apartamento muy luminoso en Madrid. Ideal familias,380399585,Pedro Laín,Arapiles,Chamberí,Madrid,Entire home/apt,"3500,00 €","$4060,00",0,1,180,Disponibilidad media,particular
47064030,Cozy Place calle Pez- Malasana,378077585,Diego,Universidad,Centro,Madrid,Entire home/apt,"81,00 €","$93,96",0,4,283,Disponibilidad alta,profesional
47064850,"Fantastic studio near Plaza Mayor, Madrid",291253690,Luckey,Sol,Centro,Madrid,Entire home/apt,"45,00 €","$52,20",2,15,1,Disponibilidad baja,profesional
47070124,"Bodega Centenaria equipada con baño privado,Centro",3309858,Luis,Palacio,Centro,Madrid,Private room,"33,00 €","$38,28",3,1,318,Disponibilidad alta,particular
47070653,1.- Estudio Alberto Aguilera Exterior,232520062,Alexander,Gaztambide,Chamberí,Madrid,Entire home/apt,"35,00 €","$40,60",0,21,341,Disponibilidad alta,profesional
47070856,Bed Modern hostel with shared bathroom,380390897,Rafael,Embajadores,Centro,Madrid,Shared room,"36,00 €","$41,76",0,3,364,Disponibilidad alta,profesional
47070986,"Alquilo habitación,cama individual (o doble)",380445505,Nawal,Fontarrón,Moratalaz,Madrid,Private room,"50,00 €","$58,00",0,1,0,Disponibilidad baja,particular
47071881,We are pemiering!!!,4735460,Carmen,Recoletos,Salamanca,Madrid,Entire home/apt,"50,00 €","$58,00",0,12,289,Disponibilidad alta,profesional
47075240,Beautiful 4BR apartment in Madrid,50005974,Jeniffer,Embajadores,Centro,Madrid,Entire home/apt,"445,00 €","$516,20",0,1,364,Disponibilidad alta,particular
47083186,Precioso Duplex  Apartamento en Cibeles,54623373,Lara,Cortes,Centro,Madrid,Entire home/apt,"33,00 €","$38,28",0,5,0,Disponibilidad baja,profesional
47084684,Queen room with private bathroom and share kitchen,248252451,Lotus Opera House,Palacio,Centro,Madrid,Private room,"80,00 €","$92,80",0,8,179,Disponibilidad media,profesional
47107047,"Habitación doble en centro de Madrid, Gran vía",295486401,Manuel,Sol,Centro,Madrid,Private room,"25,00 €","$29,00",0,3,365,Disponibilidad alta,profesional
47110671,Cozy Place Jesus Valle - Malasana,378077585,Diego,Universidad,Centro,Madrid,Entire home/apt,"46,00 €","$53,36",6,4,300,Disponibilidad alta,profesional
47125825,PRECIOSO ATICO ABUHARDILLADO EN MALASAÑA,34254063,Álvaro,Universidad,Centro,Madrid,Entire home/apt,"93,00 €","$107,88",0,1,0,Disponibilidad baja,particular
47127191,"Habitación amplia y cómoda, zona residencial",261636215,Jorge,Santa Eugenia,Villa de Vallecas,Madrid,Private room,"20,00 €","$23,20",1,1,180,Disponibilidad media,particular
47127211,"Habitación Matrimonial en pleno centro, Gran Vía",295486401,Manuel,Universidad,Centro,Madrid,Private room,"35,00 €","$40,60",1,3,365,Disponibilidad alta,profesional
47127416,"Piso de dos habitaciones en el Centro, Gran Vía.",295486401,Manuel,Sol,Centro,Madrid,Entire home/apt,"69,00 €","$80,04",0,3,0,Disponibilidad baja,profesional
47127451,Cozy Studio in the heart of Madrid,308706724,Aurora,Cortes,Centro,Madrid,Entire home/apt,"35,00 €","$40,60",2,1,365,Disponibilidad alta,particular
47132846,Piso zona Moncloa - Argüelles,283039038,Antonio,Argüelles,Moncloa - Aravaca,Madrid,Entire home/apt,"80,00 €","$92,80",3,2,101,Disponibilidad media,particular
47156632,"Alquiler de amplio Loft, Centro Imperial, Latina.",305436946,Jose Luis,Palacio,Centro,Madrid,Private room,"160,00 €","$185,60",0,2,90,Disponibilidad baja,particular
47158542,Comprension y libertad.,293515213,Marny,Canillas,Hortaleza,Madrid,Private room,"50,00 €","$58,00",0,1,365,Disponibilidad alta,particular
47167171,Habitación Doble Deluxe con sofá cama,331653653,Uma House,Embajadores,Centro,Madrid,Private room,"73,00 €","$84,68",3,12,363,Disponibilidad alta,profesional
47171123,SALAMANCA VI - MAJESTIC HOME,258850169,Sonali,Justicia,Centro,Madrid,Entire home/apt,"500,00 €","$580,00",0,25,356,Disponibilidad alta,profesional
47175125,"TRES HABITACIONES DOS BAÑOS CENTRICO, LUJO",381074001,Montserrat Mónica,Niño Jesús,Retiro,Madrid,Entire home/apt,"320,00 €","$371,20",0,1,365,Disponibilidad alta,particular
47184032,HABITACIÓN + Baño.  Zona Antón Martín-Lavapiés,381121627,Ignacio,Embajadores,Centro,Madrid,Private room,"30,00 €","$34,80",0,1,174,Disponibilidad media,particular
47191678,Cozy and modern apartment in Madrid by Allô Housing,4599639,Allô,Pueblo Nuevo,Ciudad Lineal,Madrid,Entire home/apt,"51,00 €","$59,16",4,32,176,Disponibilidad media,profesional
47196190,Love apartment en el centro,22089497,Ph,Palacio,Centro,Madrid,Entire home/apt,"36,00 €","$41,76",7,18,86,Disponibilidad baja,profesional
47198442,Alojamento compartido central y barato,352342261,Martina,San Isidro,Carabanchel,Madrid,Private room,"20,00 €","$23,20",0,1,78,Disponibilidad baja,particular
47199700,DOUBLE ROOM  VERY CENTRIC  MADRID,379915726,Pepe & Junior,Universidad,Centro,Madrid,Private room,"22,00 €","$25,52",6,2,87,Disponibilidad baja,particular
47209967,Nuevo Apartamento junto a la Gran Vía de Madrid,368117770,Madrid Rentals,Universidad,Centro,Madrid,Entire home/apt,"95,00 €","$110,20",0,12,158,Disponibilidad media,profesional
47212575,"Apartamento de lujo, edificio histórico, Gran Vía",199398984,Víctor,Universidad,Centro,Madrid,Entire home/apt,"90,00 €","$104,40",2,1,209,Disponibilidad alta,particular
47216606,High-end flat in Barrio de Salamanca,82852705,Roger - Hauzify,Castellana,Salamanca,Madrid,Entire home/apt,"550,00 €","$638,00",0,2,261,Disponibilidad alta,particular
47220499,"Luminosa y ""bien comunicada"" habitación individual",283198212,Alicia,Casco Histórico de Vicálvaro,Vicálvaro,Madrid,Private room,"15,00 €","$17,40",0,1,0,Disponibilidad baja,particular
47228890,Apartamento A302,51828290,Ramon,San Isidro,Carabanchel,Madrid,Entire home/apt,"42,00 €","$48,72",0,21,230,Disponibilidad alta,profesional
47249638,Habitación amplia ideal turistas y empresarios,29889990,Monica,Peñagrande,Fuencarral - El Pardo,Madrid,Private room,"24,00 €","$27,84",0,1,365,Disponibilidad alta,particular
47249899,Cuidadosamente decorado apartamento junto al metro,236573839,Montse,San Diego,Puente de Vallecas,Madrid,Entire home/apt,"57,00 €","$66,12",5,5,267,Disponibilidad alta,profesional
47252174,"Habitación con Balcón, hotel Posada del Dragón",381583058,Posada,Palacio,Centro,Madrid,Private room,"66,00 €","$76,56",1,3,81,Disponibilidad baja,profesional
47262758,"Apartamento de Lujo 6 pax, nuevo a estrenar.",8780654,Marbelus Realty S.L,Castillejos,Tetuán,Madrid,Entire home/apt,"51,00 €","$59,16",0,7,30,Disponibilidad baja,profesional
47263825,Affordable rent,381663978,Rain,Opañel,Carabanchel,Madrid,Private room,"23,00 €","$26,68",0,1,365,Disponibilidad alta,particular
47264750,Hab privada en el centro de Madrid,193507318,Fran,Embajadores,Centro,Madrid,Private room,"40,00 €","$46,40",0,1,364,Disponibilidad alta,particular
47271768,Habitacion Privada en Aravaca,23264451,Jesús,El Plantío,Moncloa - Aravaca,Madrid,Private room,"50,00 €","$58,00",1,1,179,Disponibilidad media,particular
47280434,*Centre-Sol-Plaza Mayor - SmartTV-WiFi-AC*,47554470,Arnaldo,Palacio,Centro,Madrid,Entire home/apt,"43,00 €","$49,88",35,9,228,Disponibilidad alta,profesional
47280629,**Centre-Sol-Plaza Mayor - SmartTV-WiFi-AC**,47554470,Arnaldo,Palacio,Centro,Madrid,Entire home/apt,"37,00 €","$42,92",17,9,295,Disponibilidad alta,profesional
47281105,***Centre-Sol-Plaza Mayor - SmartTV-WiFi-AC***,127569594,Borja,Palacio,Centro,Madrid,Entire home/apt,"42,00 €","$48,72",24,9,268,Disponibilidad alta,profesional
47281430,****Centre-Sol-Plaza Mayor - SmartTV-WiFi-AC****,143860194,Moncho,Palacio,Centro,Madrid,Entire home/apt,"36,00 €","$41,76",18,11,343,Disponibilidad alta,profesional
47281583,*****Centre-Sol-Plaza Mayor - SmartTV-WiFi-AC*****,143860194,Moncho,Palacio,Centro,Madrid,Entire home/apt,"41,00 €","$47,56",18,11,249,Disponibilidad alta,profesional
47285381,Cozy penthouse Lavapies vibrant quartier Madrid,381807264,Daniel,Embajadores,Centro,Madrid,Entire home/apt,"55,00 €","$63,80",3,1,79,Disponibilidad baja,particular
47286503,Habitacion en chamartin,380170813,Alison,Castilla,Chamartín,Madrid,Private room,"39,00 €","$45,24",1,1,365,Disponibilidad alta,particular
47287609,Amplia y Acogedora habitación en madrid,78427266,Rick,Puerta Bonita,Carabanchel,Madrid,Private room,"30,00 €","$34,80",0,1,87,Disponibilidad baja,particular
47289544,Nice room. La vaguada. Plaza de Castilla,7335052,Emil,Pilar,Fuencarral - El Pardo,Madrid,Private room,"26,00 €","$30,16",0,2,178,Disponibilidad media,particular
47299066,Modern and cozy apartment in Embajadores,372622772,Integria,Embajadores,Centro,Madrid,Entire home/apt,"63,00 €","$73,08",3,3,220,Disponibilidad alta,profesional
47300114,Habitación grande disponible,381951929,Mihael,Puerta Bonita,Carabanchel,Madrid,Private room,"30,00 €","$34,80",0,1,365,Disponibilidad alta,particular
47300146,"Apartment with 2 bedrooms in Madrid, with WiFi",142945216,"Loic, Estelle & Co",Palacio,Centro,Madrid,Entire home/apt,"219,00 €","$254,04",0,1,1,Disponibilidad baja,particular
47300455,"Acogedor y chic apartamento en la latina, Madrid.",218836254,Mena,Embajadores,Centro,Madrid,Entire home/apt,"51,00 €","$59,16",4,1,4,Disponibilidad baja,particular
47304919,Habitacione individual en Rios Rosas,243151987,Jose,Rios Rosas,Chamberí,Madrid,Private room,"16,00 €","$18,56",0,1,0,Disponibilidad baja,particular
47307238,Sonder | Apartamento Estudio con Vistas al Patio,380152203,Sonder (Madrid),Universidad,Centro,Madrid,Entire home/apt,"76,00 €","$88,16",1,5,318,Disponibilidad alta,profesional
47307278,Sonder | Apartamento Moderno de 1 Habitación con Balcón,380152203,Sonder (Madrid),Universidad,Centro,Madrid,Entire home/apt,"110,00 €","$127,60",1,5,0,Disponibilidad baja,profesional
47307465,Sonder | Apartamento Elegante de 1 Habitación con Vistas al Patio,380152203,Sonder (Madrid),Justicia,Centro,Madrid,Entire home/apt,"110,00 €","$127,60",5,5,318,Disponibilidad alta,profesional
47307504,Sonder | Apartamento Privado de 1 Habitación en Malasańa,380152203,Sonder (Madrid),Universidad,Centro,Madrid,Entire home/apt,"118,00 €","$136,88",5,5,0,Disponibilidad baja,profesional
47308216,Sonder | Apartamento de 2 Habitaciones con Balcón,380152203,Sonder (Madrid),Universidad,Centro,Madrid,Entire home/apt,"111,00 €","$128,76",10,5,319,Disponibilidad alta,profesional
47309976,Alojamiento lucy.,382013711,Jose,Justicia,Centro,Madrid,Private room,"30,00 €","$34,80",1,3,365,Disponibilidad alta,profesional
47311806,Cozy Flat In Super Location,48649151,David,Palacio,Centro,Madrid,Entire home/apt,"30,00 €","$34,80",1,1,161,Disponibilidad media,particular
47322511,Cozy 40m2 apartment in Embajadores,365570273,Natalia,Embajadores,Centro,Madrid,Entire home/apt,"65,00 €","$75,40",0,1,230,Disponibilidad alta,particular
47323025,Carlos Arniches el rastro,22089497,Ph,Embajadores,Centro,Madrid,Entire home/apt,"37,00 €","$42,92",6,18,81,Disponibilidad baja,profesional
47330114,Apartamento acogedor en Madrid Centro (Gran vía),35419599,Marco,Sol,Centro,Madrid,Entire home/apt,"39,00 €","$45,24",1,1,113,Disponibilidad media,particular
47330851,2Bedroom 2Bathroom apartament in Nuñez de Balboa,265363314,Sleep,Castellana,Salamanca,Madrid,Entire home/apt,"74,00 €","$85,84",1,14,240,Disponibilidad alta,profesional
47333485,"Apartment with 2 bedrooms in Madrid, with WiFi",142948339,"Loic, Estelle & Co",Sol,Centro,Madrid,Entire home/apt,"316,00 €","$366,56",0,2,364,Disponibilidad alta,particular
47334142,Lovely Apartment Madrid City Center,296347020,Gege,Cortes,Centro,Madrid,Entire home/apt,"32,00 €","$37,12",2,5,62,Disponibilidad baja,profesional
47338410,AVENIDA DE AMÉRICA,220103569,MadreamsRent,Prosperidad,Chamartín,Madrid,Entire home/apt,"120,00 €","$139,20",0,45,0,Disponibilidad baja,profesional
47343693,Habitación privada en centro de Madrid,208107757,Wendy,Universidad,Centro,Madrid,Private room,"35,00 €","$40,60",0,1,15,Disponibilidad baja,particular
47345559,"Apartment with one bedroom in Madrid, with WiFi",159582841,"Loic, Estelle & Co",Sol,Centro,Madrid,Entire home/apt,"111,00 €","$128,76",0,1,364,Disponibilidad alta,particular
47346351,NEW Great apartment CALLE FUENCARRAL/GRAN VIA,45621438,Miguel,Universidad,Centro,Madrid,Entire home/apt,"247,00 €","$286,52",3,12,71,Disponibilidad baja,profesional
47346523,Pza Santa Ana - 2BD 2BTH Magnificent and exclusive,180159623,Paloma,Cortes,Centro,Madrid,Entire home/apt,"161,00 €","$186,76",0,2,306,Disponibilidad alta,particular
47347769,Nice and quite room in the coolest area of Madrid!,175878222,Carlota,Universidad,Centro,Madrid,Private room,"20,00 €","$23,20",0,1,89,Disponibilidad baja,particular
47347978,Room in the center of Madrid!,52092781,Steven,Embajadores,Centro,Madrid,Private room,"20,00 €","$23,20",0,1,120,Disponibilidad media,particular
47350938,Habitación en piso espacioso y zona muy tranquila,375895853,Felix,Casco Histórico de Vallecas,Villa de Vallecas,Madrid,Private room,"10,00 €","$11,60",0,1,289,Disponibilidad alta,particular
47359544,Habitación con mucha iluminación y tranquila,382357141,Yodar Cesar,Apostol Santiago,Hortaleza,Madrid,Private room,"30,00 €","$34,80",0,1,0,Disponibilidad baja,particular
47368523,"Loft, diseño, luz y espacio - La Latina",4615520,Mahdrid Apartments,Palacio,Centro,Madrid,Entire home/apt,"66,00 €","$76,56",1,25,156,Disponibilidad media,profesional
47368837,Habitación mediana,37386244,Denisse,Arcos,San Blas - Canillejas,Madrid,Private room,"15,00 €","$17,40",0,1,0,Disponibilidad baja,particular
47369247,habitación grande con baño privado,348678782,Silvia,Berruguete,Tetuán,Madrid,Private room,"40,00 €","$46,40",0,1,365,Disponibilidad alta,particular
47381312,Se alquila precioso piso en pleno centro de Madrid,17025119,Maria,Embajadores,Centro,Madrid,Entire home/apt,"65,00 €","$75,40",0,1,350,Disponibilidad alta,particular
47381894,Precioso piso en las alturas,7334105,Alicia,Niño Jesús,Retiro,Madrid,Entire home/apt,"200,00 €","$232,00",0,1,247,Disponibilidad alta,particular
47383722,Pequeño y bonito piso en pleno barrio chamberi,14023050,Camino,Gaztambide,Chamberí,Madrid,Entire home/apt,"50,00 €","$58,00",0,1,145,Disponibilidad media,particular
47384711,Espectacular piso de diseño junto a la Gran Via,36380316,Nelson Javier,Justicia,Centro,Madrid,Entire home/apt,"44,00 €","$51,04",1,1,84,Disponibilidad baja,particular
47401203,Alquilo habitación cómoda y amplia.,35103159,Luz,Numancia,Puente de Vallecas,Madrid,Private room,"12,00 €","$13,92",0,1,260,Disponibilidad alta,particular
